trade_id,date_trade,strategy,ticker,price_entry,predict,buy_sell,target,stop_loss,date_exit_latest,range_dn,range_up,tp_pct,notional_for_1k_pnl,timestamp_px,timestamp_signal
V2021090807001,2021-09-08,4,CCMP:IND,15277.5,down,-1,15079.4342852561,15475.5657147439,2021-09-15,15079.4342852561,15475.5657147439,0.012964537047547076,5.048829381162727,2021-09-08 20:50:19,2021-09-08 20:50:00
V2021090807002,2021-09-08,4,NDX:IND,15608.84,down,-1,15406.1597463176,15811.5202536824,2021-09-15,15406.1597463176,15811.5202536824,0.012984965806709603,4.933879753115933,2021-09-08 20:50:19,2021-09-08 20:50:00
V2021090807003,2021-09-08,4,SPX:IND,4510.38,down,-1,4469.03348112405,4551.72651887595,2021-09-15,4469.03348112405,4551.72651887595,0.009166970161261334,24.18583298391468,2021-09-08 20:50:19,2021-09-08 20:50:00
V2021090807004,2021-09-08,4,VTI:US,232.58,down,-1,230.123868368028,235.036131631972,2021-09-15,230.123868368028,235.036131631972,0.010560373342385354,407.14430243997845,2021-09-08 20:50:19,2021-09-08 20:50:00
V2021090807005,2021-09-08,4,IWF:US,291.32,down,-1,287.626861046479,295.013138953521,2021-09-15,287.626861046479,295.013138953521,0.01267725852506163,270.7723734701677,2021-09-08 20:50:19,2021-09-08 20:50:00
V2021090807006,2021-09-08,4,USMV:US,77.78,down,-1,77.0998935914666,78.4601064085334,2021-09-15,77.0998935914666,78.4601064085334,0.008743975424703176,1470.3581490378954,2021-09-08 20:50:19,2021-09-08 20:50:00
V2021090807007,2021-09-08,4,ACWI:US,104.56,down,-1,103.389312592468,105.730687407532,2021-09-15,103.389312592468,105.730687407532,0.011196321801185904,854.1989890436804,2021-09-08 20:50:19,2021-09-08 20:50:00
V2021090807008,2021-09-08,14,NDX:IND,15608.84,up,1,15811.5202536824,15406.1597463176,2021-09-15,15406.1597463176,15811.5202536824,0.012984965806709603,4.933879753115933,2021-09-08 20:50:19,2021-09-08 20:50:00
V2021090807009,2021-09-08,14,ACWI:US,104.56,down,-1,103.389312592468,105.730687407532,2021-09-15,103.389312592468,105.730687407532,0.011196321801185904,854.1989890436804,2021-09-08 20:50:19,2021-09-08 20:50:00
V2021090807010,2021-09-08,14,EFV:US,52.34,up,1,53.067440710449,51.61255928955101,2021-09-15,51.612559289551,53.067440710449,0.013898370470939891,1374.6824801471116,2021-09-08 20:50:19,2021-09-08 20:50:00
