trade_id,date_trade,strategy,ticker,price_entry,predict,buy_sell,target,stop_loss,date_exit_latest,range_dn,range_up,tp_pct,notional_for_1k_pnl,timestamp_px,timestamp_signal
V2021110407001,2021-11-04,8,RTY:IND,2400.35,up,1,2441.62698949025,2359.07301050975,2021-11-11,2359.07301050975,2441.62698949025,0.017196237836252903,24.226573021664226,2021-11-04 19:50:34,2021-11-04 19:50:00
V2021110407002,2021-11-04,8,IJH:US,287.04,up,1,291.705482204379,282.37451779562105,2021-11-11,282.374517795621,291.705482204379,0.016253770221498653,214.34011666819998,2021-11-04 19:50:34,2021-11-04 19:50:00
V2021110407003,2021-11-04,8,MDY:US,524.5,up,1,533.150412251852,515.849587748148,2021-11-11,515.849587748148,533.150412251852,0.01649268303498963,115.60142694770404,2021-11-04 19:50:34,2021-11-04 19:50:00
V2021110407004,2021-11-04,14,NDX:IND,16342.61,down,-1,16095.3110839072,16589.9089160928,2021-11-11,16095.3110839072,16589.9089160928,0.015132155518170043,4.043689377209975,2021-11-04 19:50:34,2021-11-04 19:50:00
V2021110407005,2021-11-04,14,RTY:IND,2400.35,up,1,2437.04065732467,2363.6593426753298,2021-11-11,2363.65934267533,2437.04065732467,0.015285544743337542,27.25489464936935,2021-11-04 19:50:34,2021-11-04 19:50:00
V2021110407006,2021-11-04,14,SPX:IND,4675.36,down,-1,4629.24137344993,4721.47862655007,2021-11-11,4629.24137344993,4721.47862655007,0.009864187260461232,21.683212940314277,2021-11-04 19:50:34,2021-11-04 19:50:00
V2021110407007,2021-11-04,14,XLF:US,39.9,down,-1,39.1546599056125,40.6453400943875,2021-11-11,39.1546599056125,40.6453400943875,0.018680202866854678,1341.6694037126372,2021-11-04 19:50:34,2021-11-04 19:50:00
V2021110407008,2021-11-04,14,VTI:US,241.17,down,-1,238.51690116115898,243.823098838841,2021-11-11,238.516901161159,243.823098838841,0.011000948869432259,376.917733090131,2021-11-04 19:50:34,2021-11-04 19:50:00
V2021110407009,2021-11-04,14,EFA:US,81.59,up,1,82.5583948423602,80.6216051576398,2021-11-11,80.6216051576398,82.5583948423602,0.011869038391471909,1032.6366439155936,2021-11-04 19:50:34,2021-11-04 19:50:00
V2021110407010,2021-11-04,14,IWF:US,304.57,down,-1,300.257790141349,308.882209858651,2021-11-11,300.257790141349,308.882209858651,0.014158353937193446,231.89965998380953,2021-11-04 19:50:34,2021-11-04 19:50:00
V2021110407011,2021-11-04,14,USMV:US,78.02,up,1,78.7493291759278,77.2906708240722,2021-11-11,77.2906708240722,78.7493291759278,0.009347977133142837,1371.1229894620167,2021-11-04 19:50:34,2021-11-04 19:50:00
V2021110407012,2021-11-04,14,ACWI:US,106.68,up,1,107.836206239926,105.52379376007401,2021-11-11,105.523793760074,107.836206239926,0.010838078739463741,864.8975982554889,2021-11-04 19:50:34,2021-11-04 19:50:00
V2021110407013,2021-11-04,14,IJH:US,287.04,up,1,291.187095292781,282.89290470721903,2021-11-11,282.892904707219,291.187095292781,0.014447795752442039,241.13263125174515,2021-11-04 19:50:34,2021-11-04 19:50:00
V2021110407014,2021-11-04,14,MDY:US,524.5,up,1,532.18925533498,516.81074466502,2021-11-11,516.81074466502,532.18925533498,0.014660162697769152,130.05160531616178,2021-11-04 19:50:34,2021-11-04 19:50:00
V2021110407015,2021-11-04,14,VEA:US,52.79,up,1,53.4147455795635,52.1652544204365,2021-11-11,52.1652544204365,53.4147455795635,0.011834544034163619,1600.6515815585099,2021-11-04 19:50:34,2021-11-04 19:50:00
V2021110407016,2021-11-04,14,DGRO:US,53.55,up,1,54.1329449151073,52.96705508489269,2021-11-11,52.9670550848927,54.1329449151073,0.010885992812461387,1715.4279488241564,2021-11-04 19:50:34,2021-11-04 19:50:00
V2021110407017,2021-11-04,14,EFV:US,52.22,up,1,52.8497773793847,51.5902226206153,2021-11-11,51.5902226206153,52.8497773793847,0.012060080034176579,1587.8626840757768,2021-11-04 19:50:34,2021-11-04 19:50:00
V2021110407018,2021-11-04,14,EZU:US,51.24,up,1,51.9111565808034,50.568843419196604,2021-11-11,50.5688434191966,51.9111565808034,0.013098293926686155,1489.9652757676367,2021-11-04 19:50:34,2021-11-04 19:50:00
