trade_id,date_trade,strategy,ticker,price_entry,predict,buy_sell,target,stop_loss,date_exit_latest,range_dn,range_up,tp_pct,notional_for_1k_pnl,timestamp_px,timestamp_signal
V2026042208001,2026-04-22,7,AUDCAD,0.978565,down,-1,0.968782503203048,0.988347496796952,2026-04-29,0.968782503203048,0.988347496796952,0.009996777727541817,139729.3380513597,2026-04-22 20:50:36,2026-04-22 20:50:00
V2026042208002,2026-04-22,14,AUDCAD,0.978565,flat,0,0.988347496796952,0.968782503203048,2026-04-29,0.968782503203048,0.988347496796952,0.009996777727541817,139729.3380513597,2026-04-22 20:50:36,2026-04-22 20:50:00
V2026042208003,2026-04-22,7,AUDJPY,114.202,down,-1,113.050243350903,115.353756649097,2026-04-29,113.050243350903,115.353756649097,0.010085258131179886,138503.45884528942,2026-04-22 20:50:36,2026-04-22 20:50:00
V2026042208004,2026-04-22,14,AUDJPY,114.202,up,1,115.353756649097,113.050243350903,2026-04-29,113.050243350903,115.353756649097,0.010085258131179886,138503.45884528942,2026-04-22 20:50:36,2026-04-22 20:50:00
V2026042208005,2026-04-22,14,XAUUSD,4741.79,flat,0,4918.7119652948,4564.8680347051995,2026-04-29,4564.8680347052,4918.7119652948,0.03731121903222201,5.652209426532927,2026-04-22 20:50:36,2026-04-22 20:50:00
V2026042208006,2026-04-22,14,INDU:IND,49415.4,flat,0,50249.4053689163,48581.394631083705,2026-04-29,48581.3946310837,50249.4053689163,0.016877438387957966,1.1990330485514673,2026-04-22 20:50:36,2026-04-22 20:50:00
V2026042208007,2026-04-22,10,RTY:IND,2778.84,flat,0,2850.85109224751,2706.82890775249,2026-04-29,2706.82890775249,2850.85109224751,0.02591408366351078,13.88674951024054,2026-04-22 20:50:36,2026-04-22 20:50:00
V2026042208008,2026-04-22,14,RTY:IND,2778.84,up,1,2842.84985977556,2714.83014022444,2026-04-29,2714.83014022444,2842.84985977556,0.0230347410342302,15.622593199021695,2026-04-22 20:50:36,2026-04-22 20:50:00
V2026042208009,2026-04-22,7,SPX:IND,7128.89,up,1,7258.58149317404,6999.198506825961,2026-04-29,6999.19850682596,7258.58149317404,0.018192382428967147,7.710605958233892,2026-04-22 20:50:36,2026-04-22 20:50:00
V2026042208010,2026-04-22,14,SPX:IND,7128.89,up,1,7258.58149317404,6999.198506825961,2026-04-29,6999.19850682596,7258.58149317404,0.018192382428967147,7.710605958233892,2026-04-22 20:50:36,2026-04-22 20:50:00
V2026042208011,2026-04-22,7,VTI:US,350.75,up,1,358.253004131665,343.246995868335,2026-04-29,343.246995868335,358.253004131665,0.021391316127341575,133.27994793174682,2026-04-22 20:50:36,2026-04-22 20:50:00
V2026042208012,2026-04-22,14,VTI:US,350.75,flat,0,358.253004131665,343.246995868335,2026-04-29,343.246995868335,358.253004131665,0.021391316127341575,133.27994793174682,2026-04-22 20:50:36,2026-04-22 20:50:00
V2026042208013,2026-04-22,14,ACWI:US,150.04,flat,0,154.213467006154,145.866532993846,2026-04-29,145.866532993846,154.213467006154,0.027815695855465172,239.60893868945124,2026-04-22 20:50:36,2026-04-22 20:50:00
