trade_id,date_trade,strategy,ticker,price_entry,predict,buy_sell,target,stop_loss,date_exit_latest,range_dn,range_up,tp_pct,notional_for_1k_pnl,timestamp_px,timestamp_signal
V2021111707001,2021-11-17,14,CCMP:IND,15938.5,down,-1,15702.0485460369,16174.9514539631,2021-11-24,15702.0485460369,16174.9514539631,0.014835238821915508,4.229197931496146,2021-11-17 20:50:23,2021-11-17 20:50:00
V2021111707002,2021-11-17,14,NDX:IND,16329.3,down,-1,16069.5929067252,16589.0070932748,2021-11-24,16069.5929067252,16589.0070932748,0.015904361685730617,3.8504916727163905,2021-11-17 20:50:23,2021-11-17 20:50:00
V2021111707003,2021-11-17,14,SPX:IND,4694.12,down,-1,4650.53240217169,4737.70759782831,2021-11-24,4650.53240217169,4737.70759782831,0.009285573830304816,22.942305835227586,2021-11-17 20:50:23,2021-11-17 20:50:00
V2021111707004,2021-11-17,14,VTI:US,241.9,down,-1,239.40695143756702,244.393048562433,2021-11-24,239.406951437567,244.393048562433,0.010306112287858493,401.11533127300925,2021-11-17 20:50:23,2021-11-17 20:50:00
V2021111707005,2021-11-17,14,IWF:US,305.98,down,-1,301.56244562286,310.39755437714,2021-11-24,301.56244562286,310.39755437714,0.01443739583351844,226.36959607669237,2021-11-17 20:50:23,2021-11-17 20:50:00
V2021111707006,2021-11-17,14,IWD:US,166.09,down,-1,164.558024188958,167.621975811042,2021-11-24,164.558024188958,167.621975811042,0.009223769107363555,652.7518207482821,2021-11-17 20:50:23,2021-11-17 20:50:00
V2021111707007,2021-11-17,14,ACWI:US,106.97,down,-1,105.957227284171,107.982772715829,2021-11-24,105.957227284171,107.982772715829,0.009467820097494695,987.3883689505277,2021-11-17 20:50:23,2021-11-17 20:50:00
V2021111707008,2021-11-17,14,IJH:US,288.18,down,-1,284.149163048134,292.210836951866,2021-11-24,284.149163048134,292.210836951866,0.013987219626157232,248.08743492764472,2021-11-17 20:50:23,2021-11-17 20:50:00
V2021111707009,2021-11-17,14,MDY:US,526.64,down,-1,519.229459935856,534.050540064144,2021-11-24,519.229459935856,534.050540064144,0.014071358165243852,134.9429314657525,2021-11-17 20:50:23,2021-11-17 20:50:00
V2021111707010,2021-11-17,14,RSP:US,161.3,down,-1,159.69959355452002,162.90040644548,2021-11-24,159.69959355452,162.90040644548,0.009921924646497216,624.8412725556573,2021-11-17 20:50:23,2021-11-17 20:50:00
V2021111707011,2021-11-17,14,VTV:US,144.59,down,-1,143.253024071227,145.926975928773,2021-11-24,143.253024071227,145.926975928773,0.00924666940157004,747.9566224634528,2021-11-17 20:50:23,2021-11-17 20:50:00
V2021111707012,2021-11-17,14,DGRO:US,54.14,down,-1,53.686368449585004,54.593631550415,2021-11-24,53.686368449585,54.593631550415,0.008378861293221185,2204.4322073391318,2021-11-17 20:50:23,2021-11-17 20:50:00
