trade_id,date_trade,strategy,ticker,price_entry,predict,buy_sell,target,stop_loss,date_exit_latest,range_dn,range_up,tp_pct,notional_for_1k_pnl,timestamp_px,timestamp_signal
V2021041908001,2021-04-19,4,RTY:IND,2231.84,down,-1,2174.85424433476,2288.82575566524,2021-04-26,2174.85424433476,2288.82575566524,0.025533082866710854,17.548244966241235,2021-04-19 21:50:19,2021-04-19 21:50:59
V2021041908002,2021-04-19,4,SPX:IND,4164.14,down,-1,4116.813581981651,4211.46641801835,2021-04-26,4116.81358198166,4211.46641801835,0.011365232201210773,21.12984759616227,2021-04-19 21:50:19,2021-04-19 21:50:59
V2021041908003,2021-04-19,4,XLF:US,35.39,flat,0,36.1827488458062,34.5972511541938,2021-04-26,34.5972511541938,36.1827488458062,0.022400362978417743,1261.4335615752645,2021-04-19 21:50:19,2021-04-19 21:50:59
V2021041908004,2021-04-19,4,VTI:US,215.67,down,-1,212.64811353689697,218.691886463103,2021-04-26,212.648113536897,218.691886463103,0.014011621751300662,330.9191169853395,2021-04-19 21:50:19,2021-04-19 21:50:59
V2021041908005,2021-04-19,4,KRE:US,67.29,flat,0,69.8565485709142,64.72345142908581,2021-04-26,64.7234514290858,69.8565485709142,0.038141604561066966,389.6283169282875,2021-04-19 21:50:19,2021-04-19 21:50:59
V2021041908006,2021-04-19,4,IWD:US,156.1,flat,0,158.967679882551,153.23232011744898,2021-04-26,153.232320117449,158.967679882551,0.018370787204042394,348.71395726025895,2021-04-19 21:50:19,2021-04-19 21:50:59
V2021041908007,2021-04-19,4,IJH:US,269.7,flat,0,275.905193731702,263.49480626829796,2021-04-26,263.494806268298,275.905193731702,0.02300776318762332,161.1553229822709,2021-04-19 21:50:19,2021-04-19 21:50:59
V2021041908008,2021-04-19,4,MDY:US,493.07,flat,0,504.01792988521,482.12207011479,2021-04-26,482.122070114789,504.01792988521,0.022203601689841257,91.34146916221466,2021-04-19 21:50:19,2021-04-19 21:50:59
V2021041908009,2021-04-19,4,VTV:US,135.02,flat,0,137.267246310675,132.77275368932501,2021-04-26,132.772753689325,137.267246310675,0.016643803219337894,444.9890495980529,2021-04-19 21:50:19,2021-04-19 21:50:59
V2021041908010,2021-04-19,4,DGRO:US,49.97,flat,0,50.8681984129466,49.0718015870534,2021-04-26,49.0718015870534,50.8681984129466,0.017974753110798547,1113.3397538740123,2021-04-19 21:50:19,2021-04-19 21:50:59
V2021041908011,2021-04-19,4,DVY:US,117.2,flat,0,119.142678760916,115.257321239084,2021-04-26,115.257321239084,119.142678760916,0.016575757345699715,514.7531440187686,2021-04-19 21:50:19,2021-04-19 21:50:59
V2021041908012,2021-04-19,14,EEM:US,54.15,flat,0,55.2758480002485,53.024151999751496,2021-04-26,53.0241519997515,55.2758480002485,0.02079128347642656,888.2193686707968,2021-04-19 21:50:19,2021-04-19 21:50:59
V2021041908013,2021-04-19,14,EFA:US,79.15,flat,0,80.4050464965633,77.89495350343671,2021-04-26,77.8949535034367,80.4050464965633,0.01585655712651035,796.7832289387759,2021-04-19 21:50:19,2021-04-19 21:50:59
V2021041908014,2021-04-19,14,ACWI:US,99.27,flat,0,100.444365322781,98.095634677219,2021-04-26,98.095634677219,100.444365322781,0.01183001231772951,851.5237810598028,2021-04-19 21:50:19,2021-04-19 21:50:59
V2021041908015,2021-04-19,14,VWO:US,52.67,flat,0,53.6739877632249,51.6660122367751,2021-04-26,51.6660122367751,53.6739877632249,0.019061852349058217,996.028075868089,2021-04-19 21:50:19,2021-04-19 21:50:59
V2021041908016,2021-04-19,14,AAXJ:US,93.79,flat,0,95.6393044044003,91.9406955955997,2021-04-26,91.9406955955997,95.6393044044003,0.01971750084657531,540.7438589453233,2021-04-19 21:50:19,2021-04-19 21:50:59
V2021041908017,2021-04-19,14,EFV:US,52.73,flat,0,53.588143025033,51.871856974966995,2021-04-26,51.871856974967,53.588143025033,0.016274284563493335,1165.3069136832298,2021-04-19 21:50:19,2021-04-19 21:50:59
V2021041908018,2021-04-19,14,EZU:US,48.96,flat,0,49.5774468201438,48.3425531798562,2021-04-26,48.3425531798562,49.5774468201438,0.012611250411433739,1619.5726779629574,2021-04-19 21:50:19,2021-04-19 21:50:59
