trade_id,date_trade,strategy,ticker,price_entry,predict,buy_sell,target,stop_loss,date_exit_latest,range_dn,range_up,tp_pct,notional_for_1k_pnl,timestamp_px,timestamp_signal
V2025042307001,2025-04-23,6,INDU:IND,39609.6,flat,0,41426.2211509863,37792.9788490137,2025-04-30,37792.9788490136,41426.2211509863,0.0458631531493956,0.5504725074113934,2025-04-23 20:50:23,2025-04-23 20:50:00
V2025042307002,2025-04-23,6,CCMP:IND,16700.93,flat,0,17810.5811681014,15591.278831898602,2025-04-30,15591.2788318986,17810.5811681014,0.06644247764055033,0.9011841096972768,2025-04-23 20:50:23,2025-04-23 20:50:00
V2025042307003,2025-04-23,6,NDX:IND,18742.44,flat,0,19935.5167480542,17549.363251945797,2025-04-30,17549.3632519458,19935.5167480542,0.06365642616725475,0.8381690462335366,2025-04-23 20:50:23,2025-04-23 20:50:00
V2025042307004,2025-04-23,6,SPX:IND,5377.37,flat,0,5660.4341037539,5094.3058962461,2025-04-30,5094.3058962461,5660.4341037539,0.05263987855659913,3.5327686793851343,2025-04-23 20:50:23,2025-04-23 20:50:00
V2025042307005,2025-04-23,6,XLF:US,47.7,flat,0,50.8271766762797,44.57282332372031,2025-04-30,44.5728233237203,50.8271766762797,0.06555925946079033,319.7772634930456,2025-04-23 20:50:23,2025-04-23 20:50:00
V2025042307006,2025-04-23,6,VTI:US,263.64,flat,0,278.421202277325,248.85879772267498,2025-04-30,248.858797722675,278.421202277325,0.05606585600563263,67.65349538136311,2025-04-23 20:50:23,2025-04-23 20:50:00
V2025042307007,2025-04-23,6,EEM:US,43.05,flat,0,45.2454914583146,40.85450854168539,2025-04-30,40.8545085416853,45.2454914583146,0.05099864014668065,455.47888433492847,2025-04-23 20:50:23,2025-04-23 20:50:00
V2025042307008,2025-04-23,6,XRT:US,67.39,flat,0,72.4265416569074,62.3534583430926,2025-04-30,62.3534583430926,72.4265416569074,0.07473722595203158,198.54893856155076,2025-04-23 20:50:23,2025-04-23 20:50:00
V2025042307009,2025-04-23,6,IWF:US,349.89,flat,0,374.384937841316,325.39506215868397,2025-04-30,325.395062158684,374.384937841316,0.07000753905889279,40.82476169069041,2025-04-23 20:50:23,2025-04-23 20:50:00
V2025042307010,2025-04-23,6,USMV:US,90.31,flat,0,94.011461241328,86.608538758672,2025-04-30,86.608538758672,94.011461241328,0.0409861725315912,270.1635745458251,2025-04-23 20:50:23,2025-04-23 20:50:00
V2025042307011,2025-04-23,6,ACWI:US,113.49,flat,0,119.359333782418,107.62066621758198,2025-04-30,107.620666217582,119.359333782418,0.05171674845729157,170.37708828139347,2025-04-23 20:50:23,2025-04-23 20:50:00
V2025042307012,2025-04-23,6,IJH:US,55.63,flat,0,59.0865339928899,52.17346600711011,2025-04-30,52.1734660071101,59.0865339928899,0.062134351840551716,289.3071504741469,2025-04-23 20:50:23,2025-04-23 20:50:00
V2025042307013,2025-04-23,6,MDY:US,508.72,flat,0,540.084259157619,477.355740842381,2025-04-30,477.355740842381,540.084259157619,0.06165328502441225,31.8834248554881,2025-04-23 20:50:23,2025-04-23 20:50:00
V2025042307014,2025-04-23,6,RSP:US,164.78,flat,0,173.254930880576,156.305069119424,2025-04-30,156.305069119424,173.254930880576,0.05143179318227942,117.99506262545879,2025-04-23 20:50:23,2025-04-23 20:50:00
V2025042307015,2025-04-23,6,VYM:US,121.81,flat,0,128.231684360996,115.38831563900399,2025-04-30,115.388315639004,128.231684360996,0.05271886020027927,155.72238431303055,2025-04-23 20:50:23,2025-04-23 20:50:00
V2025042307016,2025-04-23,6,DGRO:US,58.76,flat,0,61.647618044691,55.872381955308995,2025-04-30,55.872381955309,61.647618044691,0.04914258074695366,346.306188880673,2025-04-23 20:50:23,2025-04-23 20:50:00
