trade_id,date_trade,strategy,ticker,price_entry,predict,buy_sell,target,stop_loss,date_exit_latest,range_dn,range_up,tp_pct,notional_for_1k_pnl,timestamp_px,timestamp_signal
V2025042807001,2025-04-28,6,SPX:IND,5532.14,flat,0,5828.74729373982,5235.532706260181,2025-05-05,5235.53270626019,5828.74729373982,0.05361529059998826,3.371461259065294,2025-04-28 20:50:24,2025-04-28 20:50:00
V2025042807002,2025-04-28,6,XLF:US,48.19,flat,0,51.3678047424332,45.012195257566795,2025-05-05,45.0121952575668,51.3678047424332,0.0659432401417972,314.6826444831573,2025-04-28 20:50:24,2025-04-28 20:50:00
V2025042807003,2025-04-28,6,VTI:US,271.16,flat,0,286.618859640431,255.70114035956902,2025-05-05,255.701140359569,286.618859640431,0.057010103409171675,64.68782453943801,2025-04-28 20:50:24,2025-04-28 20:50:00
V2025042807004,2025-04-28,6,XRT:US,68.63,flat,0,73.7098831952349,63.550116804765096,2025-05-05,63.5501168047651,73.7098831952349,0.07401840587549025,196.85491999856103,2025-04-28 20:50:24,2025-04-28 20:50:00
V2025042807005,2025-04-28,6,IWD:US,181.07,flat,0,189.685579824162,172.45442017583798,2025-05-05,172.454420175838,189.685579824162,0.04758148685128405,116.06879866582459,2025-04-28 20:50:24,2025-04-28 20:50:00
V2025042807006,2025-04-28,6,USMV:US,91.13,flat,0,94.907098985079,87.35290101492099,2025-05-05,87.352901014921,94.907098985079,0.04144737172258317,264.753453364708,2025-04-28 20:50:24,2025-04-28 20:50:00
V2025042807007,2025-04-28,6,IJH:US,56.78,flat,0,60.3273362946271,53.2326637053729,2025-05-05,53.2326637053729,60.3273362946271,0.062475102054017295,281.9016628095365,2025-04-28 20:50:24,2025-04-28 20:50:00
V2025042807008,2025-04-28,6,MDY:US,519.48,flat,0,551.707014271654,487.25298572834606,2025-05-05,487.252985728346,551.707014271654,0.06203706450999835,31.02986803464367,2025-04-28 20:50:24,2025-04-28 20:50:00
V2025042807009,2025-04-28,6,RSP:US,167.94,flat,0,176.652948885153,159.227051114847,2025-05-05,159.227051114847,176.652948885153,0.05188132002592005,114.7717051002117,2025-04-28 20:50:24,2025-04-28 20:50:00
V2025042807010,2025-04-28,6,VYM:US,123.76,flat,0,130.416233963593,117.10376603640702,2025-05-05,117.103766036407,130.416233963593,0.05378340306717022,150.23510373427547,2025-04-28 20:50:24,2025-04-28 20:50:00
V2025042807011,2025-04-28,6,DGRO:US,59.69,flat,0,62.6630619435993,56.71693805640069,2025-05-05,56.7169380564007,62.6630619435993,0.04980837566760443,336.3535704840915,2025-04-28 20:50:24,2025-04-28 20:50:00
