trade_id,date_trade,strategy,ticker,price_entry,predict,buy_sell,target,stop_loss,date_exit_latest,range_dn,range_up,tp_pct,notional_for_1k_pnl,timestamp_px,timestamp_signal
V2021070207001,2021-07-02,4,XLF:US,36.94,down,-1,36.1323417071933,37.7476582928067,2021-07-09,36.1323417071933,37.7476582928067,0.021864057737051912,1238.1473810228515,2021-07-02 20:50:21,2021-07-02 20:50:00
V2021070207002,2021-07-02,4,IWD:US,160.09,down,-1,157.251827409578,162.928172590422,2021-07-09,157.251827409578,162.928172590422,0.017728606349066256,352.3393902734107,2021-07-02 20:50:21,2021-07-02 20:50:00
V2021070207003,2021-07-02,4,ACWI:US,102.09,down,-1,100.90159781941601,103.278402180584,2021-07-09,100.901597819416,103.278402180584,0.01164073053760406,841.4659753557378,2021-07-02 20:50:21,2021-07-02 20:50:00
V2021070207004,2021-07-02,4,VTV:US,138.8,down,-1,137.02322631560403,140.576773684396,2021-07-09,137.023226315604,140.576773684396,0.012800963144063315,562.8178809615523,2021-07-02 20:50:21,2021-07-02 20:50:00
V2021070207005,2021-07-02,4,VYM:US,105.64,down,-1,104.148038305295,107.131961694705,2021-07-09,104.148038305295,107.131961694705,0.014123075489445247,670.2584949392611,2021-07-02 20:50:21,2021-07-02 20:50:00
V2021070207006,2021-07-02,4,DVY:US,117.42,down,-1,115.707852003133,119.132147996867,2021-07-09,115.707852003133,119.132147996867,0.014581400075515338,584.0616592898854,2021-07-02 20:50:21,2021-07-02 20:50:00
V2021070207007,2021-07-02,14,RTY:IND,2308.69,down,-1,2270.88066067748,2346.49933932252,2021-07-09,2270.88066067748,2346.49933932252,0.016376966731141973,26.448491772623377,2021-07-02 20:50:21,2021-07-02 20:50:00
V2021070207008,2021-07-02,14,VTI:US,225.36,down,-1,223.15625035928304,227.563749640717,2021-07-09,223.156250359283,227.563749640717,0.009778796772794474,453.77205355988735,2021-07-02 20:50:21,2021-07-02 20:50:00
V2021070207009,2021-07-02,14,IWF:US,275.43,up,1,278.941035362376,271.918964637624,2021-07-09,271.918964637624,278.941035362376,0.012747468911796123,284.8162712104599,2021-07-02 20:50:21,2021-07-02 20:50:00
V2021070207010,2021-07-02,14,ACWI:US,102.09,down,-1,100.90159781941601,103.278402180584,2021-07-09,100.901597819416,103.278402180584,0.01164073053760406,841.4659753557378,2021-07-02 20:50:21,2021-07-02 20:50:00
