trade_id,date_trade,strategy,ticker,price_entry,predict,buy_sell,target,stop_loss,date_exit_latest,range_dn,range_up,tp_pct,notional_for_1k_pnl,timestamp_px,timestamp_signal
V2025042407001,2025-04-24,6,INDU:IND,40143.0,flat,0,41980.8598788918,38305.1401211082,2025-05-01,38305.1401211082,41980.8598788918,0.04578282337871609,0.544111121574178,2025-04-24 20:50:24,2025-04-24 20:50:00
V2025042407002,2025-04-24,6,CCMP:IND,17148.41,flat,0,18280.7190398623,16016.1009601377,2025-05-01,16016.1009601377,18280.7190398623,0.06602997245005793,0.8831511228786195,2025-04-24 20:50:24,2025-04-24 20:50:00
V2025042407003,2025-04-24,6,NDX:IND,19129.38,flat,0,20345.7821883345,17912.977811665503,2025-05-01,17912.9778116655,20345.7821883345,0.06358816586499394,0.8220965151083817,2025-04-24 20:50:24,2025-04-24 20:50:00
V2025042407004,2025-04-24,6,SPX:IND,5488.43,flat,0,5775.91601445568,5200.943985544321,2025-05-01,5200.94398554433,5775.91601445568,0.052380373705354755,3.478430079088815,2025-04-24 20:50:24,2025-04-24 20:50:00
V2025042407005,2025-04-24,6,XLF:US,48.31,flat,0,51.459682692862,45.160317307138,2025-05-01,45.160317307138,51.459682692862,0.06519732338774586,317.4922992294618,2025-04-24 20:50:24,2025-04-24 20:50:00
V2025042407006,2025-04-24,6,VTI:US,269.12,flat,0,284.130327806428,254.109672193572,2025-05-01,254.109672193572,284.130327806428,0.055775593811043356,66.62079688704482,2025-04-24 20:50:24,2025-04-24 20:50:00
V2025042407007,2025-04-24,6,XRT:US,68.5,flat,0,73.5774714841136,63.4225285158864,2025-05-01,63.4225285158864,73.5774714841136,0.07412367130092856,196.9484226802258,2025-04-24 20:50:24,2025-04-24 20:50:00
V2025042407008,2025-04-24,6,USMV:US,90.94,flat,0,94.6682035396619,87.21179646033809,2025-05-01,87.2117964603381,94.6682035396619,0.04099630019421485,268.2256988819574,2025-04-24 20:50:24,2025-04-24 20:50:00
V2025042407009,2025-04-24,6,ACWI:US,115.59,flat,0,121.561393499564,109.618606500436,2025-05-01,109.618606500436,121.561393499564,0.05166012197909864,167.46509840174036,2025-04-24 20:50:24,2025-04-24 20:50:00
V2025042407010,2025-04-24,6,IJH:US,56.89,flat,0,60.3904442639089,53.389555736091104,2025-05-01,53.3895557360911,60.3904442639089,0.061530045067830885,285.6780238755504,2025-04-24 20:50:24,2025-04-24 20:50:00
V2025042407011,2025-04-24,6,MDY:US,520.24,flat,0,551.962583908513,488.517416091487,2025-05-01,488.517416091487,551.962583908513,0.06097682590441522,31.52328331399395,2025-04-24 20:50:24,2025-04-24 20:50:00
V2025042407012,2025-04-24,6,RSP:US,167.86,flat,0,176.457219543498,159.262780456502,2025-05-01,159.262780456502,176.457219543498,0.05121660635945435,116.31667598349166,2025-04-24 20:50:24,2025-04-24 20:50:00
V2025042407013,2025-04-24,6,VYM:US,123.45,flat,0,129.988616731102,116.91138326889799,2025-05-01,116.911383268898,129.988616731102,0.05296570863590122,152.93754644515795,2025-04-24 20:50:24,2025-04-24 20:50:00
V2025042407014,2025-04-24,6,DGRO:US,59.45,flat,0,62.3667182947114,56.53328170528861,2025-05-01,56.5332817052886,62.3667182947114,0.04906170386394271,342.85107403522795,2025-04-24 20:50:24,2025-04-24 20:50:00
