trade_id,date_trade,strategy,ticker,price_entry,predict,buy_sell,target,stop_loss,date_exit_latest,range_dn,range_up,tp_pct,notional_for_1k_pnl,timestamp_px,timestamp_signal
V2021031908001,2021-03-19,4,INDU:IND,32729.4,down,-1,32082.4507809196,33376.3492190804,2021-03-26,32082.4507809196,33376.3492190804,0.019766607975716166,1.5457163723320255,2021-03-20 03:50:20,2021-03-20 03:50:59
V2021031908002,2021-03-19,4,SPX:IND,3922.99,down,-1,3830.9426426770997,4015.0373573229,2021-03-26,3830.9426426771,4015.0373573229,0.023463571745760303,10.863972949185502,2021-03-20 03:50:20,2021-03-20 03:50:59
V2021031908003,2021-03-19,4,VTI:US,205.8,down,-1,200.25210864914803,211.347891350852,2021-03-26,200.252108649148,211.347891350852,0.026957683920563635,180.24866327752233,2021-03-20 03:50:20,2021-03-20 03:50:59
V2021031908004,2021-03-19,4,EEM:US,53.98,flat,0,55.9423386655262,52.01766133447379,2021-03-26,52.0176613344738,55.9423386655262,0.0363530690167877,509.59603332885996,2021-03-20 03:50:20,2021-03-20 03:50:59
V2021031908005,2021-03-19,4,EFA:US,76.45,down,-1,74.87715463599511,78.0228453640049,2021-03-26,74.8771546359951,78.0228453640049,0.020573516860757257,635.7904107328948,2021-03-20 03:50:20,2021-03-20 03:50:59
V2021031908006,2021-03-19,4,IWD:US,151.53,down,-1,147.587164722068,155.472835277932,2021-03-26,147.587164722068,155.472835277932,0.02602016285839115,253.62459486882062,2021-03-20 03:50:20,2021-03-20 03:50:59
V2021031908007,2021-03-19,4,ACWI:US,94.96,down,-1,92.66477160743509,97.2552283925649,2021-03-26,92.6647716074351,97.2552283925649,0.024170475911593492,435.68648908290123,2021-03-20 03:50:20,2021-03-20 03:50:59
V2021031908008,2021-03-19,4,IJH:US,262.31,down,-1,253.63517286762203,270.984827132378,2021-03-26,253.635172867622,270.984827132378,0.03307089753489367,115.27607233435188,2021-03-20 03:50:20,2021-03-20 03:50:59
V2021031908009,2021-03-19,4,MDY:US,478.2,down,-1,461.63627732568796,494.763722674312,2021-03-26,461.636277325688,494.763722674312,0.034637646746783934,60.37290165156258,2021-03-20 03:50:20,2021-03-20 03:50:59
V2021031908010,2021-03-19,4,RSP:US,141.11,down,-1,137.16036846975604,145.059631530244,2021-03-26,137.160368469756,145.059631530244,0.027989735172871955,253.1881752367497,2021-03-20 03:50:20,2021-03-20 03:50:59
V2021031908011,2021-03-19,4,VEA:US,49.8,down,-1,48.61476179586109,50.9852382041389,2021-03-26,48.6147617958611,50.9852382041389,0.02379996393853223,843.7122567497023,2021-03-20 03:50:20,2021-03-20 03:50:59
V2021031908012,2021-03-19,4,VTV:US,131.16,down,-1,127.15852065173999,135.16147934826,2021-03-26,127.15852065174,135.16147934826,0.03050838173421777,249.90757491597165,2021-03-20 03:50:20,2021-03-20 03:50:59
V2021031908013,2021-03-19,4,VWO:US,52.8,flat,0,54.6281166522803,50.9718833477197,2021-03-26,50.9718833477197,54.6281166522803,0.03462342144470276,547.0110448108701,2021-03-20 03:50:20,2021-03-20 03:50:59
V2021031908014,2021-03-19,4,VYM:US,100.48,down,-1,98.15991027679601,102.800089723204,2021-03-26,98.1599102767961,102.800089723204,0.023090064920421982,431.0178136641278,2021-03-20 03:50:20,2021-03-20 03:50:59
V2021031908015,2021-03-19,4,AAXJ:US,94.31,down,-1,91.25898434942731,97.3610156505727,2021-03-26,91.2589843494273,97.3610156505727,0.032350924086233634,327.7597084145713,2021-03-20 03:50:20,2021-03-20 03:50:59
V2021031908016,2021-03-19,4,DGRO:US,47.65,down,-1,46.485372812879696,48.8146271871203,2021-03-26,46.4853728128797,48.8146271871203,0.02444128409486468,858.643874244972,2021-03-20 03:50:20,2021-03-20 03:50:59
V2021031908017,2021-03-19,4,DVY:US,114.5,down,-1,111.533446355963,117.466553644037,2021-03-26,111.533446355963,117.466553644037,0.025908765450104898,337.0914940338507,2021-03-20 03:50:20,2021-03-20 03:50:59
V2021031908018,2021-03-19,4,EFV:US,51.51,flat,0,53.0931591586692,49.926840841330794,2021-03-26,49.9268408413308,53.0931591586692,0.030734986578707213,631.6484318864013,2021-03-20 03:50:20,2021-03-20 03:50:59
V2021031908019,2021-03-19,14,EFA:US,76.45,flat,0,78.0228453640049,74.87715463599511,2021-03-26,74.8771546359951,78.0228453640049,0.020573516860757257,635.7904107328948,2021-03-20 03:50:20,2021-03-20 03:50:59
V2021031908020,2021-03-19,14,XRT:US,91.46,up,1,98.0950338060867,84.82496619391328,2021-03-26,84.8249661939132,98.0950338060867,0.07254574465434849,150.71513261660255,2021-03-20 03:50:20,2021-03-20 03:50:59
V2021031908021,2021-03-19,14,VEA:US,49.8,down,-1,48.61476179586109,50.9852382041389,2021-03-26,48.6147617958611,50.9852382041389,0.02379996393853223,843.7122567497023,2021-03-20 03:50:20,2021-03-20 03:50:59
V2021031908022,2021-03-19,14,EZU:US,46.27,flat,0,47.1868544003144,45.353145599685604,2021-03-26,45.3531455996856,47.1868544003144,0.019815310142952125,1090.6857180999448,2021-03-20 03:50:20,2021-03-20 03:50:59
