trade_id,date_trade,strategy,ticker,price_entry,predict,buy_sell,target,stop_loss,date_exit_latest,range_dn,range_up,tp_pct,notional_for_1k_pnl,timestamp_px,timestamp_signal
V2025093007001,2025-09-30,4,CCMP:IND,22614.11,down,-1,22297.6788243453,22930.5411756547,2025-10-07,22297.6788243453,22930.5411756547,0.01399264333881356,3.160244871356297,2025-09-30 20:50:30,2025-09-30 20:50:00
V2025093007002,2025-09-30,4,NDX:IND,24618.85,down,-1,24283.358957869896,24954.3410421301,2025-10-07,24283.3589578699,24954.3410421301,0.01362740510341065,2.9807055164596807,2025-09-30 20:50:30,2025-09-30 20:50:00
V2025093007003,2025-09-30,4,RTY:IND,2435.24,down,-1,2395.9250920274594,2474.55490797254,2025-10-07,2395.92509202746,2474.55490797254,0.01614416154980214,25.435643921599887,2025-09-30 20:50:30,2025-09-30 20:50:00
V2025093007004,2025-09-30,4,SPX:IND,6661.21,down,-1,6594.67590339625,6727.74409660375,2025-10-07,6594.67590339625,6727.74409660375,0.009988289905850545,15.029887697364892,2025-09-30 20:50:30,2025-09-30 20:50:00
V2025093007005,2025-09-30,4,VTI:US,327.05,down,-1,323.71769223127404,330.382307768726,2025-10-07,323.717692231274,330.382307768726,0.010188985686365948,300.09232922153603,2025-09-30 20:50:30,2025-09-30 20:50:00
V2025093007006,2025-09-30,4,EEM:US,53.1,down,-1,52.2905538329134,53.9094461670866,2025-10-07,52.2905538329134,53.9094461670866,0.015243807289766487,1235.4126076095345,2025-09-30 20:50:30,2025-09-30 20:50:00
V2025093007007,2025-09-30,4,IWF:US,466.65,down,-1,460.042762343237,473.257237656763,2025-10-07,460.042762343238,473.257237656763,0.014158872081352136,151.34917978565966,2025-09-30 20:50:30,2025-09-30 20:50:00
V2025093007008,2025-09-30,4,ACWI:US,137.8,down,-1,136.18061021275503,139.419389787245,2025-10-07,136.180610212755,139.419389787245,0.011751740110631292,617.5165533810504,2025-09-30 20:50:30,2025-09-30 20:50:00
V2025093007009,2025-09-30,4,VWO:US,54.14,down,-1,53.3639562704183,54.9160437295817,2025-10-07,53.3639562704183,54.9160437295817,0.014334017908786523,1288.5871786362,2025-09-30 20:50:30,2025-09-30 20:50:00
V2025093007010,2025-09-30,4,AAXJ:US,90.94,down,-1,89.7884164604733,92.0915835395267,2025-10-07,89.7884164604733,92.0915835395267,0.012663113476211851,868.3694805250467,2025-09-30 20:50:30,2025-09-30 20:50:00
