trade_id,date_trade,strategy,ticker,price_entry,predict,buy_sell,target,stop_loss,date_exit_latest,range_dn,range_up,tp_pct,notional_for_1k_pnl,timestamp_px,timestamp_signal
V2021032908001,2021-03-29,4,SPX:IND,3974.35,down,-1,3892.4139184811097,4056.28608151889,2021-04-05,3892.41391848111,4056.28608151889,0.020616221902673537,12.204635387273767,2021-03-30 03:50:20,2021-03-30 03:50:59
V2021032908002,2021-03-29,4,XLF:US,34.14,up,1,35.181940690195,33.098059309805,2021-04-05,33.098059309805,35.181940690195,0.030519645289835973,959.747526332664,2021-03-30 03:50:20,2021-03-30 03:50:59
V2021032908003,2021-03-29,4,VTI:US,205.79,down,-1,200.86083636479398,210.719163635206,2021-04-05,200.860836364794,210.719163635206,0.023952396303056567,202.87417379646513,2021-03-30 03:50:20,2021-03-30 03:50:59
V2021032908004,2021-03-29,4,EFA:US,76.3,down,-1,74.9467109437376,77.6532890562624,2021-04-05,74.9467109437376,77.6532890562624,0.017736422755732617,738.940432106844,2021-03-30 03:50:20,2021-03-30 03:50:59
V2021032908005,2021-03-29,4,KRE:US,65.71,up,1,69.0026875684888,62.41731243151119,2021-04-05,62.4173124315112,69.0026875684888,0.0501093831759063,303.70327557647863,2021-03-30 03:50:20,2021-03-30 03:50:59
V2021032908006,2021-03-29,4,IWD:US,152.08,down,-1,148.72508484461403,155.434915155386,2021-04-05,148.725084844614,155.434915155386,0.02206019960143335,298.07013104179373,2021-03-30 03:50:20,2021-03-30 03:50:59
V2021032908007,2021-03-29,4,ACWI:US,95.12,down,-1,93.1678028017731,97.0721971982269,2021-04-05,93.1678028017731,97.0721971982269,0.020523519745867302,512.2433332597033,2021-03-30 03:50:20,2021-03-30 03:50:59
V2021032908008,2021-03-29,4,RSP:US,141.65,down,-1,138.060509649626,145.239490350374,2021-04-05,138.060509649626,145.239490350374,0.025340560186191352,278.5910818497689,2021-03-30 03:50:20,2021-03-30 03:50:59
V2021032908009,2021-03-29,4,VEA:US,49.32,down,-1,48.5270843088541,50.1129156911459,2021-04-05,48.5270843088541,50.1129156911459,0.016076960485521097,1261.168130693475,2021-03-30 03:50:20,2021-03-30 03:50:59
V2021032908010,2021-03-29,4,VTV:US,132.22,down,-1,128.484654315046,135.955345684954,2021-04-05,128.484654315046,135.955345684954,0.02825098839021334,267.7128395446787,2021-03-30 03:50:20,2021-03-30 03:50:59
V2021032908011,2021-03-29,4,DVY:US,114.43,down,-1,111.59614404086801,117.263855959132,2021-04-05,111.596144040868,117.263855959132,0.024764973862902995,352.87608630126,2021-03-30 03:50:20,2021-03-30 03:50:59
V2021032908012,2021-03-29,4,EFV:US,51.34,down,-1,50.23564171278671,52.4443582872133,2021-04-05,50.2356417127867,52.4443582872133,0.02151067953278729,905.503233487174,2021-03-30 03:50:20,2021-03-30 03:50:59
V2021032908013,2021-03-29,11,XBI:US,129.64,up,1,138.250591853079,121.02940814692099,2021-04-05,121.029408146921,138.250591853079,0.06641925218357758,116.13603536932453,2021-03-30 03:50:20,2021-03-30 03:50:59
