trade_id,date_trade,strategy,ticker,price_entry,predict,buy_sell,target,stop_loss,date_exit_latest,range_dn,range_up,tp_pct,notional_for_1k_pnl,timestamp_px,timestamp_signal
V2022050908001,2022-05-09,3,BTCUSD,30934.0,up,1,33202.2860679597,28665.7139320403,2022-05-16,28665.7139320403,33202.2860679597,0.0733266330885014,0.4408615007275024,2022-05-09 21:50:17,2022-05-09 21:50:00
V2022050908002,2022-05-09,11,BTCUSD,30934.0,down,-1,28382.178173545297,33485.8218264547,2022-05-16,28382.1781735453,33485.8218264547,0.0824924622245653,0.39187688953555194,2022-05-09 21:50:17,2022-05-09 21:50:00
V2022050908003,2022-05-09,11,IBOV:IND,103250.0,up,1,106374.549750224,100125.450249776,2022-05-16,100125.450249776,106374.549750224,0.030261983053017083,1.6502537684446614,2022-05-09 21:50:17,2022-05-09 21:50:00
V2022050908004,2022-05-09,11,AUDUSD,0.6949,up,1,0.708630587907391,0.681169412092609,2022-05-16,0.681169412092609,0.708630587907391,0.01975908462712761,72830.09341950424,2022-05-09 21:50:17,2022-05-09 21:50:00
V2022050908005,2022-05-09,11,EURAUD,1.5197,flat,0,1.54462829197981,1.49477170802019,2022-05-16,1.49477170802019,1.54462829197981,0.01640342961098229,57724.51571141035,2022-05-09 21:50:17,2022-05-09 21:50:00
V2022050908006,2022-05-09,11,EURNZD,1.6708,flat,0,1.69949944665879,1.64210055334121,2022-05-16,1.64210055334121,1.69949944665879,0.017177068864490108,55124.657051217364,2022-05-09 21:50:17,2022-05-09 21:50:00
V2022050908007,2022-05-09,11,NZDUSD,0.6321,up,1,0.644233578000517,0.619966421999483,2022-05-16,0.619966421999482,0.644233578000517,0.01919566207960277,82415.92051061922,2022-05-09 21:50:17,2022-05-09 21:50:00
V2022050908008,2022-05-09,11,USDCHF,0.99385,down,-1,0.98170110269076,1.00599889730924,2022-05-16,0.981701102690765,1.00599889730924,0.012224075372782472,81805.77831077114,2022-05-09 21:50:17,2022-05-09 21:50:00
V2022050908009,2022-05-09,11,USDCNH,6.75905,down,-1,6.683094720326911,6.83500527967309,2022-05-16,6.68309472032692,6.83500527967309,0.011237567361254808,88987.23076382415,2022-05-09 21:50:17,2022-05-09 21:50:00
V2022050908010,2022-05-09,13,USDJPY,130.324,up,1,131.993181168931,128.65481883106904,2022-05-16,128.654818831069,131.993181168931,0.0128079338336069,78076.60571887773,2022-05-09 21:50:17,2022-05-09 21:50:00
V2022050908011,2022-05-09,14,USDJPY,130.324,up,1,131.993181168931,128.65481883106904,2022-05-16,128.654818831069,131.993181168931,0.0128079338336069,78076.60571887773,2022-05-09 21:50:17,2022-05-09 21:50:00
V2022050908012,2022-05-09,11,USDNOK,9.67455,down,-1,9.45071667371004,9.89838332628996,2022-05-16,9.45071667371003,9.89838332628996,0.023136303630655553,43222.11602872475,2022-05-09 21:50:17,2022-05-09 21:50:00
