trade_id,date_trade,strategy,ticker,price_entry,predict,buy_sell,target,stop_loss,date_exit_latest,range_dn,range_up,tp_pct,notional_for_1k_pnl,timestamp_px,timestamp_signal
V2025041408001,2025-04-14,6,AUDCAD,0.876395,flat,0,0.893109203644739,0.8596807963552611,2025-04-21,0.859680796355262,0.893109203644739,0.019071541536338055,83364.43634180786,2025-04-14 21:50:21,2025-04-14 21:50:00
V2025041408002,2025-04-14,11,AUDCAD,0.876395,flat,0,0.895198479100331,0.8575915208996691,2025-04-21,0.857591520899669,0.895198479100331,0.02145548422837984,74101.72119271973,2025-04-14 21:50:21,2025-04-14 21:50:00
V2025041408003,2025-04-14,6,AUDJPY,90.2545,flat,0,93.1747103362218,87.33428966377818,2025-04-21,87.3342896637782,93.1747103362218,0.03235528794931897,49138.43798381845,2025-04-14 21:50:21,2025-04-14 21:50:00
V2025041408004,2025-04-14,6,AUDNZD,1.079975,flat,0,1.09170827492777,1.0682417250722298,2025-04-21,1.06824172507223,1.09170827492777,0.010864394942262656,146339.33309636134,2025-04-14 21:50:21,2025-04-14 21:50:00
V2025041408005,2025-04-14,6,AUDUSD,0.628975,flat,0,0.644954826149362,0.612995173850638,2025-04-21,0.612995173850638,0.644954826149362,0.02540613879623521,62578.90359088311,2025-04-14 21:50:21,2025-04-14 21:50:00
V2025041408006,2025-04-14,11,CHFJPY,176.0935,flat,0,178.999484756669,173.187515243331,2025-04-21,173.187515243331,178.999484756669,0.0165025100680547,49390.66824614743,2025-04-14 21:50:21,2025-04-14 21:50:00
V2025041408007,2025-04-14,11,GBPAUD,2.079475,flat,0,2.12958880873969,2.02936119126031,2025-04-21,2.02936119126031,2.12958880873969,0.02409926002461682,31723.43801769284,2025-04-14 21:50:21,2025-04-14 21:50:00
V2025041408008,2025-04-14,1,GBPCHF,1.06567,up,1,1.08320935085181,1.0481306491481899,2025-04-21,1.04813064914818,1.08320935085181,0.016458519853059572,46450.79803583157,2025-04-14 21:50:21,2025-04-14 21:50:00
V2025041408009,2025-04-14,6,NZDCAD,0.808325,flat,0,0.821786502467079,0.794863497532921,2025-04-21,0.794863497532921,0.821786502467079,0.01665357680027091,103088.79370716482,2025-04-14 21:50:21,2025-04-14 21:50:00
V2025041408010,2025-04-14,6,NZDCHF,0.47411,flat,0,0.486559682145571,0.46166031785442896,2025-04-21,0.461660317854429,0.486559682145571,0.026259058331549623,65379.23491288579,2025-04-14 21:50:21,2025-04-14 21:50:00
V2025041408011,2025-04-14,11,USDCAD,1.387465,flat,0,1.40423584652623,1.37069415347377,2025-04-21,1.37069415347377,1.40423584652623,0.012087401502906436,82730.76721738318,2025-04-14 21:50:21,2025-04-14 21:50:00
V2025041408012,2025-04-14,11,USDCHF,0.81507,up,1,0.832530761637138,0.7976092383628619,2025-04-21,0.797609238362862,0.832530761637138,0.021422407446155534,46680.09431309085,2025-04-14 21:50:21,2025-04-14 21:50:00
V2025041408013,2025-04-14,11,USDCNH,7.28383,flat,0,7.34367613363345,7.22398386636655,2025-04-21,7.22398386636655,7.34367613363345,0.008216300165359458,121709.28275187359,2025-04-14 21:50:21,2025-04-14 21:50:00
V2025041408014,2025-04-14,11,USDSEK,9.781005,flat,0,10.0287243000732,9.5332856999268,2025-04-21,9.53328569992679,10.0287243000732,0.025326569209728422,39484.22669170212,2025-04-14 21:50:21,2025-04-14 21:50:00
V2025041408015,2025-04-14,6,USDTRY,38.0323,flat,0,39.8668867786938,36.1977132213062,2025-04-21,36.1977132213062,39.8668867786938,0.04823759748145129,20730.717370087266,2025-04-14 21:50:21,2025-04-14 21:50:00
V2025041408016,2025-04-14,11,XAUUSD,3236.43,flat,0,3329.01268498924,3143.8473150107598,2025-04-21,3143.84731501076,3329.01268498924,0.028606422814409838,10.801155746522321,2025-04-14 21:50:21,2025-04-14 21:50:00
