trade_id,date_trade,strategy,ticker,price_entry,predict,buy_sell,target,stop_loss,date_exit_latest,range_dn,range_up,tp_pct,notional_for_1k_pnl,timestamp_px,timestamp_signal
V2026042408001,2026-04-24,14,AUDCAD,0.977095,flat,0,0.986582350741188,0.967607649258812,2026-05-01,0.967607649258812,0.986582350741188,0.009709752625065127,144026.78832252932,2026-04-24 20:50:44,2026-04-24 20:50:00
V2026042408002,2026-04-24,7,AUDJPY,113.9805,down,-1,112.87277471553001,115.08822528447,2026-05-01,112.87277471553,115.08822528447,0.009718550843960116,143896.40065149177,2026-04-24 20:50:44,2026-04-24 20:50:00
V2026042408003,2026-04-24,14,AUDJPY,113.9805,up,1,115.08822528447,112.87277471553001,2026-05-01,112.87277471553,115.08822528447,0.009718550843960116,143896.40065149177,2026-04-24 20:50:44,2026-04-24 20:50:00
V2026042408004,2026-04-24,10,USDCAD,1.36651,up,1,1.374283660353,1.3587363396469998,2026-05-01,1.358736339647,1.374283660353,0.005688696279573469,175787.20164595934,2026-04-24 20:50:44,2026-04-24 20:50:00
V2026042408005,2026-04-24,14,INDU:IND,49225.9,flat,0,50051.5742463527,48400.225753647304,2026-05-01,48400.2257536473,50051.5742463527,0.016773167100097686,1.2111313928190943,2026-04-24 20:50:44,2026-04-24 20:50:00
V2026042408006,2026-04-24,14,VTI:US,351.97,flat,0,359.259074750478,344.68092524952203,2026-05-01,344.680925249522,359.259074750478,0.02070936372553911,137.19162366038603,2026-04-24 20:50:44,2026-04-24 20:50:00
V2026042408007,2026-04-24,1,EEM:US,63.63,flat,0,65.6448212861588,61.6151787138412,2026-05-01,61.6151787138412,65.6448212861588,0.031664643818305915,496.3219352851235,2026-04-24 20:50:44,2026-04-24 20:50:00
V2026042408008,2026-04-24,14,IWN:US,206.82,down,-1,201.67511469659797,211.964885303402,2026-05-01,201.675114696598,211.964885303402,0.024876149808539028,194.3677926772736,2026-04-24 20:50:44,2026-04-24 20:50:00
V2026042408009,2026-04-24,7,IWF:US,479.0,up,1,490.912629278249,467.087370721751,2026-05-01,467.087370721751,490.912629278249,0.02486978972494569,83.94452447419636,2026-04-24 20:50:44,2026-04-24 20:50:00
V2026042408010,2026-04-24,14,IWF:US,479.0,flat,0,490.912629278249,467.087370721751,2026-05-01,467.087370721751,490.912629278249,0.02486978972494569,83.94452447419636,2026-04-24 20:50:44,2026-04-24 20:50:00
V2026042408011,2026-04-24,14,ACWI:US,150.53,flat,0,154.777100025436,146.282899974564,2026-05-01,146.282899974564,154.777100025436,0.0282143096089551,235.4547794991805,2026-04-24 20:50:44,2026-04-24 20:50:00
V2026042408012,2026-04-24,1,AAXJ:US,108.94,flat,0,113.466253218181,104.413746781819,2026-05-01,104.413746781819,113.466253218181,0.04154812941234631,220.93328671564603,2026-04-24 20:50:44,2026-04-24 20:50:00
