trade_id,date_trade,strategy,ticker,price_entry,predict,buy_sell,target,stop_loss,date_exit_latest,range_dn,range_up,tp_pct,notional_for_1k_pnl,timestamp_px,timestamp_signal
V2021052807001,2021-05-28,4,INDU:IND,34596.21,down,-1,34082.0718676379,35110.3481323621,2021-06-04,34082.0718676379,35110.3481323621,0.014861111444349095,1.945002591824303,2021-05-28 20:50:22,2021-05-28 20:50:59
V2021052807002,2021-05-28,4,XLF:US,38.04,down,-1,37.117126088586595,38.9628739114134,2021-06-04,37.1171260885866,38.9628739114134,0.024260618070804485,1083.5716424884922,2021-05-28 20:50:22,2021-05-28 20:50:59
V2021052807003,2021-05-28,4,KRE:US,70.68,down,-1,68.18958774959161,73.1704122504084,2021-06-04,68.1895877495916,73.1704122504084,0.03523503466904909,401.5399457804687,2021-05-28 20:50:22,2021-05-28 20:50:59
V2021052807004,2021-05-28,4,IWD:US,161.4,down,-1,158.183023880007,164.616976119993,2021-06-04,158.183023880007,164.616976119993,0.019931698389052066,310.85092419093706,2021-05-28 20:50:22,2021-05-28 20:50:59
V2021052807005,2021-05-28,4,IJH:US,272.52,down,-1,265.87758695436696,279.162413045633,2021-06-04,265.877586954367,279.162413045633,0.024374038770119677,150.54769902594958,2021-05-28 20:50:22,2021-05-28 20:50:59
V2021052807006,2021-05-28,4,MDY:US,497.83,down,-1,485.853404718397,509.806595281603,2021-06-04,485.853404718397,509.806595281603,0.024057600549591163,83.49618372227054,2021-05-28 20:50:22,2021-05-28 20:50:59
V2021052807007,2021-05-28,4,RSP:US,151.29,down,-1,147.85581892609997,154.7241810739,2021-06-04,147.855818926099,154.7241810739,0.022699326286601984,291.1902367641768,2021-05-28 20:50:22,2021-05-28 20:50:59
V2021052807008,2021-05-28,4,VTV:US,140.16,down,-1,137.77071054718098,142.549289452819,2021-06-04,137.770710547181,142.549289452819,0.017046871096026095,418.5344721712742,2021-05-28 20:50:22,2021-05-28 20:50:59
V2021052807009,2021-05-28,4,IJR:US,112.85,down,-1,109.137006455791,116.562993544209,2021-06-04,109.137006455791,116.562993544209,0.032902025203447094,269.32446504240676,2021-05-28 20:50:22,2021-05-28 20:50:59
V2021052807010,2021-05-28,4,VYM:US,106.95,down,-1,105.045436764455,108.854563235545,2021-06-04,105.045436764456,108.854563235545,0.01780797789195887,525.0547639148587,2021-05-28 20:50:22,2021-05-28 20:50:59
V2021052807011,2021-05-28,4,EFV:US,53.97,down,-1,52.7097293129874,55.2302706870126,2021-06-04,52.7097293129874,55.2302706870126,0.02335131901079479,793.4803295079784,2021-05-28 20:50:22,2021-05-28 20:50:59
V2021052807012,2021-05-28,11,EFA:US,80.96,flat,0,82.6062452101599,79.31375478984009,2021-06-04,79.3137547898401,82.6062452101599,0.02033405644960351,607.4429215213145,2021-05-28 20:50:22,2021-05-28 20:50:59
V2021052807013,2021-05-28,11,VEA:US,52.5,flat,0,53.6672595238692,51.3327404761308,2021-06-04,51.3327404761308,53.6672595238692,0.022233514740365612,856.7075098134405,2021-05-28 20:50:22,2021-05-28 20:50:59
