trade_id,date_trade,strategy,ticker,price_entry,predict,buy_sell,target,stop_loss,date_exit_latest,range_dn,range_up,tp_pct,notional_for_1k_pnl,timestamp_px,timestamp_signal
V2025041608001,2025-04-16,6,AUDCAD,0.8833,flat,0,0.90061295469623,0.8659870453037699,2025-04-23,0.86598704530377,0.90061295469623,0.0196003109885996,80055.858539571,2025-04-16 21:50:45,2025-04-16 21:50:00
V2025041608002,2025-04-16,11,AUDCAD,0.8833,flat,0,0.902777074033259,0.8638229259667409,2025-04-23,0.863822925966742,0.902777074033259,0.02205034986217491,71160.76314628417,2025-04-16 21:50:45,2025-04-16 21:50:00
V2025041608003,2025-04-16,6,AUDCHF,0.5183,flat,0,0.534501646269145,0.502098353730855,2025-04-23,0.502098353730855,0.534501646269145,0.03125920561285933,50197.04413695748,2025-04-16 21:50:45,2025-04-16 21:50:00
V2025041608004,2025-04-16,6,AUDJPY,90.55,flat,0,93.5103414818671,87.5896585181329,2025-04-23,87.5896585181328,93.5103414818671,0.032692893228791764,47995.74368820458,2025-04-16 21:50:45,2025-04-16 21:50:00
V2025041608005,2025-04-16,11,CHFJPY,174.64,flat,0,177.660810436349,171.61918956365096,2025-04-23,171.619189563651,177.660810436349,0.017297357056510698,47036.08749833604,2025-04-16 21:50:45,2025-04-16 21:50:00
V2025041608006,2025-04-16,11,EURAUD,1.7875,flat,0,1.83793609075165,1.7370639092483502,2025-04-23,1.73706390924835,1.83793609075165,0.028215994826097823,31121.26018896501,2025-04-16 21:50:45,2025-04-16 21:50:00
V2025041608007,2025-04-16,6,NZDCAD,0.8231,flat,0,0.838289239612286,0.8079107603877141,2025-04-23,0.807910760387715,0.838289239612286,0.018453698957946685,91366.84835507374,2025-04-16 21:50:45,2025-04-16 21:50:00
V2025041608008,2025-04-16,6,NZDCHF,0.4827,flat,0,0.496189196240235,0.46921080375976504,2025-04-23,0.469210803759765,0.496189196240235,0.02794529985546923,60334.16434967742,2025-04-16 21:50:45,2025-04-16 21:50:00
V2025041608009,2025-04-16,11,USDCHF,0.8136,up,1,0.831383150916354,0.795816849083646,2025-04-23,0.795816849083646,0.831383150916354,0.021857363466511792,45751.172209407814,2025-04-16 21:50:45,2025-04-16 21:50:00
V2025041608010,2025-04-16,7,USDCLP,968.06,flat,0,987.42540105532,948.6945989446799,2025-04-23,948.694598944679,987.42540105532,0.02000433966419446,49989.15319308883,2025-04-16 21:50:45,2025-04-16 21:50:00
V2025041608011,2025-04-16,11,USDCNH,7.298,flat,0,7.3625659879055,7.2334340120945,2025-04-23,7.2334340120945,7.3625659879055,0.008847079734927377,113031.64772575758,2025-04-16 21:50:45,2025-04-16 21:50:00
V2025041608012,2025-04-16,9,GBPNOK,13.9949,flat,0,14.3148809510219,13.674919048978099,2025-04-23,13.6749190489781,14.3148809510219,0.02286411128496102,33026.25240408583,2025-04-16 21:50:45,2025-04-16 21:50:00
V2025041608013,2025-04-16,11,XAUUSD,3339.33,up,1,3436.13414348578,3242.52585651422,2025-04-23,3242.52585651422,3436.13414348578,0.02898909166982011,10.33013633498953,2025-04-16 21:50:45,2025-04-16 21:50:00
